country,gender,dau,mau,age_group,group_id
Brazil,male,359712,410000,41-50,Desktop_computers
Brazil,male,190209,220000,51-60,Desktop_computers
Brazil,male,102224,120000,61-65+,Desktop_computers
Brazil,female,263339,300000,13-20,Desktop_computers
Brazil,female,530290,590000,21-30,Desktop_computers
Brazil,female,414270,460000,31-40,Desktop_computers
Brazil,female,335780,370000,41-50,Desktop_computers
Brazil,female,265059,290000,51-60,Desktop_computers
Brazil,female,151750,170000,61-65+,Desktop_computers
Bahamas,male,666,1000,13-20,Desktop_computers
Bahamas,male,2362,2600,21-30,Desktop_computers
Bahamas,male,1199,1600,31-40,Desktop_computers
Bahamas,male,856,1000,41-50,Desktop_computers
Bahamas,male,799,1000,51-60,Desktop_computers
Bahamas,male,999,1000,61-65+,Desktop_computers
Bahamas,female,997,1000,13-20,Desktop_computers
Bahamas,female,1424,1500,21-30,Desktop_computers
Bahamas,female,666,1000,31-40,Desktop_computers
Bahamas,female,999,1000,41-50,Desktop_computers
Bahamas,female,997,1000,51-60,Desktop_computers
Bahamas,female,664,1000,61-65+,Desktop_computers
Belize,male,1784,2400,13-20,Desktop_computers
Belize,male,4627,5400,21-30,Desktop_computers
Belize,male,2512,2600,31-40,Desktop_computers
Belize,male,1039,1300,41-50,Desktop_computers
Belize,male,856,1000,51-60,Desktop_computers
Belize,male,332,1000,61-65+,Desktop_computers
Belize,female,1492,1600,13-20,Desktop_computers
Belize,female,3991,4500,21-30,Desktop_computers
Belize,female,3051,3500,31-40,Desktop_computers
Belize,female,1499,1700,41-50,Desktop_computers
Belize,female,999,1000,51-60,Desktop_computers
Belize,female,999,1000,61-65+,Desktop_computers
Chile,male,43977,48000,13-20,Desktop_computers
Chile,male,199334,210000,21-30,Desktop_computers
Chile,male,114152,120000,31-40,Desktop_computers
Chile,male,62506,68000,41-50,Desktop_computers
Chile,male,27852,31000,51-60,Desktop_computers
Chile,male,13595,17000,61-65+,Desktop_computers
Chile,female,17755,19000,13-20,Desktop_computers
Chile,female,66831,70000,21-30,Desktop_computers
Chile,female,64173,68000,31-40,Desktop_computers
Chile,female,63306,68000,41-50,Desktop_computers
Chile,female,42497,48000,51-60,Desktop_computers
Chile,female,23601,27000,61-65+,Desktop_computers
Colombia,male,133411,160000,13-20,Desktop_computers
Colombia,male,408447,450000,21-30,Desktop_computers
Colombia,male,256018,290000,31-40,Desktop_computers
Colombia,male,121478,140000,41-50,Desktop_computers
Colombia,male,55279,66000,51-60,Desktop_computers
Colombia,male,31386,38000,61-65+,Desktop_computers
Colombia,female,72669,85000,13-20,Desktop_computers
Colombia,female,181470,200000,21-30,Desktop_computers
Colombia,female,168723,190000,31-40,Desktop_computers
Colombia,female,107842,120000,41-50,Desktop_computers
Colombia,female,64931,75000,51-60,Desktop_computers
Colombia,female,32000,40000,61-65+,Desktop_computers
Costa_Rica,male,18597,21000,13-20,Desktop_computers
Costa_Rica,male,66442,70000,21-30,Desktop_computers
Costa_Rica,male,42407,45000,31-40,Desktop_computers
Costa_Rica,male,21112,23000,41-50,Desktop_computers
Costa_Rica,male,9427,11000,51-60,Desktop_computers
Costa_Rica,male,4859,5300,61-65+,Desktop_computers
Costa_Rica,female,7831,9100,13-20,Desktop_computers
Costa_Rica,female,29085,31000,21-30,Desktop_computers
Costa_Rica,female,22064,23000,31-40,Desktop_computers
Costa_Rica,female,12952,14000,41-50,Desktop_computers
Costa_Rica,female,8911,9600,51-60,Desktop_computers
Costa_Rica,female,4310,4800,61-65+,Desktop_computers
Dominica,male,997,1000,13-20,Desktop_computers
Dominica,male,999,1000,21-30,Desktop_computers
Dominica,male,997,1000,31-40,Desktop_computers
Dominica,male,498,1000,41-50,Desktop_computers
Dominica,male,0,1000,51-60,Desktop_computers
Dominica,male,0,1000,61-65+,Desktop_computers
Dominica,female,997,1000,13-20,Desktop_computers
Dominica,female,997,1000,21-30,Desktop_computers
Dominica,female,0,1000,31-40,Desktop_computers
Dominica,female,498,1000,41-50,Desktop_computers
Dominica,female,997,1000,51-60,Desktop_computers
Dominica,female,0,1000,61-65+,Desktop_computers
Dominican_Republic,male,32506,41000,13-20,Desktop_computers
Dominican_Republic,male,85439,100000,21-30,Desktop_computers
Dominican_Republic,male,44974,52000,31-40,Desktop_computers
Dominican_Republic,male,18625,22000,41-50,Desktop_computers
Dominican_Republic,male,6057,7500,51-60,Desktop_computers
Dominican_Republic,male,3771,4400,61-65+,Desktop_computers
Dominican_Republic,female,21692,27000,13-20,Desktop_computers
Dominican_Republic,female,40571,46000,21-30,Desktop_computers
Dominican_Republic,female,26617,30000,31-40,Desktop_computers
Dominican_Republic,female,12669,14000,41-50,Desktop_computers
Dominican_Republic,female,5026,6100,51-60,Desktop_computers
Dominican_Republic,female,3199,3200,61-65+,Desktop_computers
Ecuador,male,80480,98000,13-20,Desktop_computers
Ecuador,male,212667,240000,21-30,Desktop_computers
Ecuador,male,130733,150000,31-40,Desktop_computers
Ecuador,male,62226,73000,41-50,Desktop_computers
Ecuador,male,20363,24000,51-60,Desktop_computers
Ecuador,male,8103,10000,61-65+,Desktop_computers
Ecuador,female,37785,45000,13-20,Desktop_computers
Ecuador,female,85246,95000,21-30,Desktop_computers
Ecuador,female,60669,70000,31-40,Desktop_computers
Ecuador,female,30939,37000,41-50,Desktop_computers
Ecuador,female,10901,13000,51-60,Desktop_computers
Ecuador,female,3930,4700,61-65+,Desktop_computers
Grenada,male,997,1000,13-20,Desktop_computers
Grenada,male,999,1000,21-30,Desktop_computers
Grenada,male,999,1000,31-40,Desktop_computers
Grenada,male,997,1000,41-50,Desktop_computers
Grenada,male,997,1000,51-60,Desktop_computers
Grenada,male,0,1000,61-65+,Desktop_computers
Grenada,female,0,1000,13-20,Desktop_computers
Grenada,female,997,1000,21-30,Desktop_computers
Grenada,female,799,1000,31-40,Desktop_computers
Grenada,female,0,1000,41-50,Desktop_computers
Grenada,female,997,1000,51-60,Desktop_computers
Grenada,female,0,1000,61-65+,Desktop_computers
Guatemala,male,76729,99000,13-20,Desktop_computers
Guatemala,male,177403,200000,21-30,Desktop_computers
Guatemala,male,84110,93000,31-40,Desktop_computers
Guatemala,male,27663,32000,41-50,Desktop_computers
Guatemala,male,6369,7200,51-60,Desktop_computers
Guatemala,male,3762,4200,61-65+,Desktop_computers
Guatemala,female,28955,39000,13-20,Desktop_computers
Guatemala,female,59726,66000,21-30,Desktop_computers
Guatemala,female,33936,38000,31-40,Desktop_computers
Guatemala,female,14648,16000,41-50,Desktop_computers
Guatemala,female,3257,3800,51-60,Desktop_computers
Guatemala,female,1599,1600,61-65+,Desktop_computers
Guyana,male,1699,2300,13-20,Desktop_computers
Guyana,male,4456,5200,21-30,Desktop_computers
Guyana,male,2339,2600,31-40,Desktop_computers
Guyana,male,1343,1400,41-50,Desktop_computers
Guyana,male,664,1000,51-60,Desktop_computers
Guyana,male,997,1000,61-65+,Desktop_computers
Guyana,female,1310,1300,13-20,Desktop_computers
Guyana,female,2499,3000,21-30,Desktop_computers
Guyana,female,1499,1800,31-40,Desktop_computers
Guyana,female,1153,1500,41-50,Desktop_computers
Guyana,female,856,1000,51-60,Desktop_computers
Guyana,female,799,1000,61-65+,Desktop_computers
Honduras,male,30153,42000,13-20,Desktop_computers
Honduras,male,78230,92000,21-30,Desktop_computers
Honduras,male,40446,47000,31-40,Desktop_computers
Honduras,male,11665,14000,41-50,Desktop_computers
Honduras,male,3884,4800,51-60,Desktop_computers
Honduras,male,2764,3100,61-65+,Desktop_computers
Honduras,female,20977,28000,13-20,Desktop_computers
Honduras,female,66511,76000,21-30,Desktop_computers
Honduras,female,43293,50000,31-40,Desktop_computers
Honduras,female,11749,13000,41-50,Desktop_computers
Honduras,female,3749,4500,51-60,Desktop_computers
Honduras,female,1851,2200,61-65+,Desktop_computers
Haiti,male,5843,8900,13-20,Desktop_computers
Haiti,male,18066,24000,21-30,Desktop_computers
Haiti,male,11556,14000,31-40,Desktop_computers
Haiti,male,3409,4300,41-50,Desktop_computers
Haiti,male,977,1100,51-60,Desktop_computers
Haiti,male,1839,2300,61-65+,Desktop_computers
Haiti,female,1590,2500,13-20,Desktop_computers
Haiti,female,7738,10000,21-30,Desktop_computers
Haiti,female,3314,4300,31-40,Desktop_computers
Haiti,female,916,1000,41-50,Desktop_computers
Haiti,female,832,1000,51-60,Desktop_computers
Haiti,female,635,1000,61-65+,Desktop_computers
Jamaica,male,2169,3100,13-20,Desktop_computers
Jamaica,male,10378,13000,21-30,Desktop_computers
Jamaica,male,4928,5600,31-40,Desktop_computers
Jamaica,male,2454,2700,41-50,Desktop_computers
Jamaica,male,932,1200,51-60,Desktop_computers
Jamaica,male,699,1000,61-65+,Desktop_computers
Jamaica,female,649,1300,13-20,Desktop_computers
Jamaica,female,5199,5600,21-30,Desktop_computers
Jamaica,female,2438,2700,31-40,Desktop_computers
Jamaica,female,1628,1900,41-50,Desktop_computers
Jamaica,female,1049,1200,51-60,Desktop_computers
Jamaica,female,777,1000,61-65+,Desktop_computers
Saint_Kitts_and_Nevis,male,997,1000,13-20,Desktop_computers
Saint_Kitts_and_Nevis,male,998,1000,21-30,Desktop_computers
Saint_Kitts_and_Nevis,male,999,1000,31-40,Desktop_computers
Saint_Kitts_and_Nevis,male,997,1000,41-50,Desktop_computers
Saint_Kitts_and_Nevis,male,0,1000,51-60,Desktop_computers
Saint_Kitts_and_Nevis,male,997,1000,61-65+,Desktop_computers
Saint_Kitts_and_Nevis,female,0,1000,13-20,Desktop_computers
Saint_Kitts_and_Nevis,female,997,1000,21-30,Desktop_computers
Saint_Kitts_and_Nevis,female,997,1000,31-40,Desktop_computers
Saint_Kitts_and_Nevis,female,997,1000,41-50,Desktop_computers
Saint_Kitts_and_Nevis,female,0,1000,51-60,Desktop_computers
Saint_Kitts_and_Nevis,female,0,1000,61-65+,Desktop_computers
Saint_Lucia,male,666,1000,13-20,Desktop_computers
Saint_Lucia,male,1335,1400,21-30,Desktop_computers
Saint_Lucia,male,749,1000,31-40,Desktop_computers
Saint_Lucia,male,997,1000,41-50,Desktop_computers
Saint_Lucia,male,498,1000,51-60,Desktop_computers
Saint_Lucia,male,664,1000,61-65+,Desktop_computers
Saint_Lucia,female,999,1000,13-20,Desktop_computers
Saint_Lucia,female,799,1000,21-30,Desktop_computers
Saint_Lucia,female,997,1000,31-40,Desktop_computers
Saint_Lucia,female,997,1000,41-50,Desktop_computers
Saint_Lucia,female,997,1000,51-60,Desktop_computers
Saint_Lucia,female,0,1000,61-65+,Desktop_computers
Mexico,male,367533,420000,13-20,Desktop_computers
Mexico,male,1206391,1300000,21-30,Desktop_computers
Mexico,male,743325,820000,31-40,Desktop_computers
Mexico,male,393454,440000,41-50,Desktop_computers
Mexico,male,140940,160000,51-60,Desktop_computers
Mexico,male,67373,79000,61-65+,Desktop_computers
Mexico,female,184126,210000,13-20,Desktop_computers
Mexico,female,518183,560000,21-30,Desktop_computers
Mexico,female,485780,530000,31-40,Desktop_computers
Mexico,female,392131,430000,41-50,Desktop_computers
Mexico,female,204412,230000,51-60,Desktop_computers
Mexico,female,104223,120000,61-65+,Desktop_computers
Nicaragua,male,10152,13000,13-20,Desktop_computers
Nicaragua,male,29506,37000,21-30,Desktop_computers
Nicaragua,male,16680,20000,31-40,Desktop_computers
Nicaragua,male,6456,8100,41-50,Desktop_computers
Nicaragua,male,2994,3400,51-60,Desktop_computers
Nicaragua,male,2199,2200,61-65+,Desktop_computers
Nicaragua,female,4544,5200,13-20,Desktop_computers
Nicaragua,female,12765,15000,21-30,Desktop_computers
Nicaragua,female,8537,9600,31-40,Desktop_computers
Nicaragua,female,3914,4300,41-50,Desktop_computers
Nicaragua,female,1593,1700,51-60,Desktop_computers
Nicaragua,female,699,1000,61-65+,Desktop_computers
Panama,male,8718,12000,13-20,Desktop_computers
Panama,male,35200,40000,21-30,Desktop_computers
Panama,male,18155,22000,31-40,Desktop_computers
Panama,male,10117,12000,41-50,Desktop_computers
Panama,male,2975,4000,51-60,Desktop_computers
Panama,male,2199,2400,61-65+,Desktop_computers
Panama,female,4962,6100,13-20,Desktop_computers
Panama,female,15496,19000,21-30,Desktop_computers
Panama,female,10760,14000,31-40,Desktop_computers
Panama,female,6725,7700,41-50,Desktop_computers
Panama,female,3873,4800,51-60,Desktop_computers
Panama,female,2577,2900,61-65+,Desktop_computers
Peru,male,113233,140000,13-20,Desktop_computers
Peru,male,348134,390000,21-30,Desktop_computers
Peru,male,202287,230000,31-40,Desktop_computers
Peru,male,101316,120000,41-50,Desktop_computers
Peru,male,43699,51000,51-60,Desktop_computers
Peru,male,21819,26000,61-65+,Desktop_computers
Peru,female,42451,55000,13-20,Desktop_computers
Peru,female,113621,130000,21-30,Desktop_computers
Peru,female,80524,91000,31-40,Desktop_computers
Peru,female,45514,51000,41-50,Desktop_computers
Peru,female,18985,21000,51-60,Desktop_computers
Peru,female,8497,9900,61-65+,Desktop_computers
Paraguay,male,22721,30000,13-20,Desktop_computers
Paraguay,male,57896,66000,21-30,Desktop_computers
Paraguay,male,33299,37000,31-40,Desktop_computers
Paraguay,male,14137,17000,41-50,Desktop_computers
Paraguay,male,6502,7600,51-60,Desktop_computers
Paraguay,male,4220,5100,61-65+,Desktop_computers
Paraguay,female,15110,18000,13-20,Desktop_computers
Paraguay,female,29952,33000,21-30,Desktop_computers
Paraguay,female,21312,24000,31-40,Desktop_computers
Paraguay,female,11516,13000,41-50,Desktop_computers
Paraguay,female,6589,7200,51-60,Desktop_computers
Paraguay,female,3264,3700,61-65+,Desktop_computers
Suriname,male,2924,3900,13-20,Desktop_computers
Suriname,male,6579,7300,21-30,Desktop_computers
Suriname,male,4058,4600,31-40,Desktop_computers
Suriname,male,2306,2400,41-50,Desktop_computers
Suriname,male,1199,1200,51-60,Desktop_computers
Suriname,male,749,1000,61-65+,Desktop_computers
Suriname,female,2551,3000,13-20,Desktop_computers
Suriname,female,3942,4600,21-30,Desktop_computers
Suriname,female,3185,3300,31-40,Desktop_computers
Suriname,female,1698,1700,41-50,Desktop_computers
Suriname,female,999,1000,51-60,Desktop_computers
Suriname,female,749,1000,61-65+,Desktop_computers
El_Salvador,male,24974,29000,13-20,Desktop_computers
El_Salvador,male,70651,77000,21-30,Desktop_computers
El_Salvador,male,35497,39000,31-40,Desktop_computers
El_Salvador,male,17732,21000,41-50,Desktop_computers
El_Salvador,male,7176,8100,51-60,Desktop_computers
El_Salvador,male,3446,3800,61-65+,Desktop_computers
El_Salvador,female,12971,14000,13-20,Desktop_computers
El_Salvador,female,28529,32000,21-30,Desktop_computers
El_Salvador,female,17654,19000,31-40,Desktop_computers
El_Salvador,female,10873,12000,41-50,Desktop_computers
El_Salvador,female,5118,5400,51-60,Desktop_computers
El_Salvador,female,1670,1800,61-65+,Desktop_computers
Trinidad_and_Tobago,male,5749,6400,13-20,Desktop_computers
Trinidad_and_Tobago,male,20478,22000,21-30,Desktop_computers
Trinidad_and_Tobago,male,17607,19000,31-40,Desktop_computers
Trinidad_and_Tobago,male,8350,9000,41-50,Desktop_computers
Trinidad_and_Tobago,male,3038,3500,51-60,Desktop_computers
Trinidad_and_Tobago,male,1249,1500,61-65+,Desktop_computers
Trinidad_and_Tobago,female,4716,5000,13-20,Desktop_computers
Trinidad_and_Tobago,female,16876,19000,21-30,Desktop_computers
Trinidad_and_Tobago,female,17635,19000,31-40,Desktop_computers
Trinidad_and_Tobago,female,8552,9300,41-50,Desktop_computers
Trinidad_and_Tobago,female,3839,4400,51-60,Desktop_computers
Trinidad_and_Tobago,female,1206,1300,61-65+,Desktop_computers
Uruguay,male,6798,7200,13-20,Desktop_computers
Uruguay,male,23132,26000,21-30,Desktop_computers
Uruguay,male,14380,16000,31-40,Desktop_computers
Uruguay,male,10838,12000,41-50,Desktop_computers
Uruguay,male,886,1000,51-60,Desktop_computers
Uruguay,male,899,1000,61-65+,Desktop_computers
Uruguay,female,2413,2600,13-20,Desktop_computers
Uruguay,female,929,1000,21-30,Desktop_computers
Uruguay,female,7951,8100,31-40,Desktop_computers
Uruguay,female,8552,9000,41-50,Desktop_computers
Uruguay,female,8329,8800,51-60,Desktop_computers
Uruguay,female,7768,8500,61-65+,Desktop_computers
Saint_Vincent_and_Grenadines,male,0,1000,13-20,Desktop_computers
Saint_Vincent_and_Grenadines,male,399,1000,21-30,Desktop_computers
Saint_Vincent_and_Grenadines,male,599,1000,31-40,Desktop_computers
Saint_Vincent_and_Grenadines,male,498,1000,41-50,Desktop_computers
Saint_Vincent_and_Grenadines,male,0,1000,51-60,Desktop_computers
Saint_Vincent_and_Grenadines,male,997,1000,61-65+,Desktop_computers
Saint_Vincent_and_Grenadines,female,498,1000,13-20,Desktop_computers
Saint_Vincent_and_Grenadines,female,498,1000,21-30,Desktop_computers
Saint_Vincent_and_Grenadines,female,749,1000,31-40,Desktop_computers
Saint_Vincent_and_Grenadines,female,997,1000,41-50,Desktop_computers
Saint_Vincent_and_Grenadines,female,997,1000,51-60,Desktop_computers
Saint_Vincent_and_Grenadines,female,0,1000,61-65+,Desktop_computers
Venezuela_(Bolivarian_Republic),male,14365,19000,13-20,Desktop_computers
Venezuela_(Bolivarian_Republic),male,39230,50000,21-30,Desktop_computers
Venezuela_(Bolivarian_Republic),male,28139,38000,31-40,Desktop_computers
Venezuela_(Bolivarian_Republic),male,16914,22000,41-50,Desktop_computers
Venezuela_(Bolivarian_Republic),male,764,1000,51-60,Desktop_computers
Venezuela_(Bolivarian_Republic),male,5477,7100,61-65+,Desktop_computers
Venezuela_(Bolivarian_Republic),female,8955,11000,13-20,Desktop_computers
Venezuela_(Bolivarian_Republic),female,16128,20000,21-30,Desktop_computers
Venezuela_(Bolivarian_Republic),female,15790,22000,31-40,Desktop_computers
Venezuela_(Bolivarian_Republic),female,10988,14000,41-50,Desktop_computers
Venezuela_(Bolivarian_Republic),female,7735,9700,51-60,Desktop_computers
Venezuela_(Bolivarian_Republic),female,4768,6200,61-65+,Desktop_computers
Antigua_and_Barbuda,male,0,1000,13-20,Computer_monitors
Antigua_and_Barbuda,male,999,1000,21-30,Computer_monitors
Antigua_and_Barbuda,male,997,1000,31-40,Computer_monitors
Antigua_and_Barbuda,male,997,1000,41-50,Computer_monitors
Antigua_and_Barbuda,male,0,1000,51-60,Computer_monitors
Antigua_and_Barbuda,male,997,1000,61-65+,Computer_monitors
Antigua_and_Barbuda,female,0,1000,13-20,Computer_monitors
Antigua_and_Barbuda,female,0,1000,21-30,Computer_monitors
Antigua_and_Barbuda,female,0,1000,31-40,Computer_monitors
Antigua_and_Barbuda,female,0,1000,41-50,Computer_monitors
Antigua_and_Barbuda,female,0,1000,51-60,Computer_monitors
Antigua_and_Barbuda,female,0,1000,61-65+,Computer_monitors
Argentina,male,102119,120000,13-20,Computer_monitors
Argentina,male,401965,440000,21-30,Computer_monitors
Argentina,male,321946,350000,31-40,Computer_monitors
Argentina,male,209866,230000,41-50,Computer_monitors
Argentina,male,87374,97000,51-60,Computer_monitors
Argentina,male,51775,61000,61-65+,Computer_monitors
Argentina,female,75139,85000,13-20,Computer_monitors
Argentina,female,219565,240000,21-30,Computer_monitors
Argentina,female,205717,220000,31-40,Computer_monitors
Argentina,female,170177,180000,41-50,Computer_monitors
Argentina,female,86110,94000,51-60,Computer_monitors
Argentina,female,75566,83000,61-65+,Computer_monitors
Barbados,male,997,1000,13-20,Computer_monitors
Barbados,male,922,1000,21-30,Computer_monitors
Barbados,male,998,1000,31-40,Computer_monitors
Barbados,male,999,1000,41-50,Computer_monitors
Barbados,male,997,1000,51-60,Computer_monitors
Barbados,male,997,1000,61-65+,Computer_monitors
Barbados,female,997,1000,13-20,Computer_monitors
Barbados,female,664,1000,21-30,Computer_monitors
Barbados,female,0,1000,31-40,Computer_monitors
Barbados,female,0,1000,41-50,Computer_monitors
Barbados,female,997,1000,51-60,Computer_monitors
Barbados,female,0,1000,61-65+,Computer_monitors
Bolivia,male,49839,58000,13-20,Computer_monitors
Bolivia,male,120073,140000,21-30,Computer_monitors
Bolivia,male,67624,79000,31-40,Computer_monitors
Bolivia,male,28327,34000,41-50,Computer_monitors
Bolivia,male,9225,11000,51-60,Computer_monitors
Bolivia,male,5883,6200,61-65+,Computer_monitors
Bolivia,female,24902,29000,13-20,Computer_monitors
Bolivia,female,46608,52000,21-30,Computer_monitors
Bolivia,female,22889,25000,31-40,Computer_monitors
Bolivia,female,8650,10000,41-50,Computer_monitors
Bolivia,female,4185,4500,51-60,Computer_monitors
Bolivia,female,1887,2000,61-65+,Computer_monitors
Brazil,male,534666,620000,13-20,Computer_monitors
Brazil,male,1247811,1400000,21-30,Computer_monitors
Brazil,male,745047,830000,31-40,Computer_monitors
Brazil,male,407556,460000,41-50,Computer_monitors
Brazil,male,201887,230000,51-60,Computer_monitors
Brazil,male,112897,130000,61-65+,Computer_monitors
Brazil,female,637663,710000,13-20,Computer_monitors
Brazil,female,897418,1000000,21-30,Computer_monitors
Brazil,female,541650,600000,31-40,Computer_monitors
Brazil,female,383051,420000,41-50,Computer_monitors
Brazil,female,251929,280000,51-60,Computer_monitors
Brazil,female,171899,190000,61-65+,Computer_monitors
Bahamas,male,997,1000,13-20,Computer_monitors
Bahamas,male,872,1200,21-30,Computer_monitors
Bahamas,male,998,1000,31-40,Computer_monitors
Bahamas,male,832,1000,41-50,Computer_monitors
Bahamas,male,997,1000,51-60,Computer_monitors
Bahamas,male,997,1000,61-65+,Computer_monitors
Bahamas,female,997,1000,13-20,Computer_monitors
Bahamas,female,888,1000,21-30,Computer_monitors
Bahamas,female,749,1000,31-40,Computer_monitors
Bahamas,female,999,1000,41-50,Computer_monitors
Bahamas,female,999,1000,51-60,Computer_monitors
Bahamas,female,0,1000,61-65+,Computer_monitors
Belize,male,0,1200,13-20,Computer_monitors
Belize,male,0,2600,21-30,Computer_monitors
Belize,male,1224,1400,31-40,Computer_monitors
Belize,male,0,1000,41-50,Computer_monitors
Belize,male,498,1000,51-60,Computer_monitors
Belize,male,0,1000,61-65+,Computer_monitors
Belize,female,749,1000,13-20,Computer_monitors
Belize,female,1299,1400,21-30,Computer_monitors
Belize,female,0,1300,31-40,Computer_monitors
Belize,female,0,1000,41-50,Computer_monitors
Belize,female,0,1000,51-60,Computer_monitors
Belize,female,997,1000,61-65+,Computer_monitors
Chile,male,42047,45000,13-20,Computer_monitors
Chile,male,210708,220000,21-30,Computer_monitors
Chile,male,142378,150000,31-40,Computer_monitors
Chile,male,79065,85000,41-50,Computer_monitors
Chile,male,34316,38000,51-60,Computer_monitors
Chile,male,17640,20000,61-65+,Computer_monitors
Chile,female,28442,30000,13-20,Computer_monitors
Chile,female,106080,110000,21-30,Computer_monitors
Chile,female,86463,90000,31-40,Computer_monitors
Chile,female,66499,70000,41-50,Computer_monitors
Chile,female,36317,39000,51-60,Computer_monitors
Chile,female,19688,22000,61-65+,Computer_monitors
Colombia,male,184263,220000,13-20,Computer_monitors
Colombia,male,0,520000,21-30,Computer_monitors
Colombia,male,0,290000,31-40,Computer_monitors
Colombia,male,0,140000,41-50,Computer_monitors
Colombia,male,0,71000,51-60,Computer_monitors
Colombia,male,35639,44000,61-65+,Computer_monitors
Colombia,female,83247,97000,13-20,Computer_monitors
Colombia,female,171604,190000,21-30,Computer_monitors
Colombia,female,114848,130000,31-40,Computer_monitors
Colombia,female,65079,72000,41-50,Computer_monitors
Colombia,female,41601,46000,51-60,Computer_monitors
Colombia,female,23836,29000,61-65+,Computer_monitors
Costa_Rica,male,17040,18000,13-20,Computer_monitors
Costa_Rica,male,60004,63000,21-30,Computer_monitors
Costa_Rica,male,43597,46000,31-40,Computer_monitors
Costa_Rica,male,21946,23000,41-50,Computer_monitors
Costa_Rica,male,8952,10000,51-60,Computer_monitors
Costa_Rica,male,4588,5200,61-65+,Computer_monitors
Costa_Rica,female,13231,14000,13-20,Computer_monitors
Costa_Rica,female,41913,44000,21-30,Computer_monitors
Costa_Rica,female,30367,32000,31-40,Computer_monitors
Costa_Rica,female,13971,15000,41-50,Computer_monitors
Costa_Rica,female,8454,8900,51-60,Computer_monitors
Costa_Rica,female,4920,5300,61-65+,Computer_monitors
Dominica,male,0,1000,13-20,Computer_monitors
Dominica,male,0,1000,21-30,Computer_monitors
Dominica,male,997,1000,31-40,Computer_monitors
Dominica,male,0,1000,41-50,Computer_monitors
Dominica,male,0,1000,51-60,Computer_monitors
Dominica,male,0,1000,61-65+,Computer_monitors
Dominica,female,0,1000,13-20,Computer_monitors
Dominica,female,997,1000,21-30,Computer_monitors
Dominica,female,0,1000,31-40,Computer_monitors
Dominica,female,0,1000,41-50,Computer_monitors
Dominica,female,0,1000,51-60,Computer_monitors
Dominica,female,997,1000,61-65+,Computer_monitors
Dominican_Republic,male,18520,22000,13-20,Computer_monitors
Dominican_Republic,male,67678,76000,21-30,Computer_monitors
Dominican_Republic,male,35174,39000,31-40,Computer_monitors
Dominican_Republic,male,14799,17000,41-50,Computer_monitors
Dominican_Republic,male,5748,6600,51-60,Computer_monitors
Dominican_Republic,male,3567,3900,61-65+,Computer_monitors
Dominican_Republic,female,11525,13000,13-20,Computer_monitors
Dominican_Republic,female,30873,33000,21-30,Computer_monitors
Dominican_Republic,female,16658,18000,31-40,Computer_monitors
Dominican_Republic,female,7494,8500,41-50,Computer_monitors
Dominican_Republic,female,3963,4500,51-60,Computer_monitors
Dominican_Republic,female,2274,2600,61-65+,Computer_monitors
Ecuador,male,90381,110000,13-20,Computer_monitors
Ecuador,male,273203,310000,21-30,Computer_monitors
Ecuador,male,175169,200000,31-40,Computer_monitors
Ecuador,male,84627,98000,41-50,Computer_monitors
Ecuador,male,28535,33000,51-60,Computer_monitors
Ecuador,male,11264,14000,61-65+,Computer_monitors
Ecuador,female,40463,47000,13-20,Computer_monitors
Ecuador,female,118646,130000,21-30,Computer_monitors
Ecuador,female,83517,91000,31-40,Computer_monitors
Ecuador,female,39766,44000,41-50,Computer_monitors
Ecuador,female,15823,18000,51-60,Computer_monitors
Ecuador,female,7597,8600,61-65+,Computer_monitors
Grenada,male,997,1000,13-20,Computer_monitors
Grenada,male,997,1000,21-30,Computer_monitors
Grenada,male,0,1000,31-40,Computer_monitors
Grenada,male,997,1000,41-50,Computer_monitors
Grenada,male,0,1000,51-60,Computer_monitors
Grenada,male,0,1000,61-65+,Computer_monitors
Grenada,female,997,1000,13-20,Computer_monitors
Grenada,female,997,1000,21-30,Computer_monitors
Grenada,female,997,1000,31-40,Computer_monitors
Grenada,female,0,1000,41-50,Computer_monitors
Grenada,female,0,1000,51-60,Computer_monitors
Grenada,female,997,1000,61-65+,Computer_monitors
Guatemala,male,92603,120000,13-20,Computer_monitors
Guatemala,male,217509,250000,21-30,Computer_monitors
Guatemala,male,99736,110000,31-40,Computer_monitors
Guatemala,male,38405,43000,41-50,Computer_monitors
Guatemala,male,10886,12000,51-60,Computer_monitors
Guatemala,male,6436,7100,61-65+,Computer_monitors
Guatemala,female,38469,52000,13-20,Computer_monitors
Guatemala,female,90805,100000,21-30,Computer_monitors
Guatemala,female,47377,52000,31-40,Computer_monitors
Guatemala,female,17902,20000,41-50,Computer_monitors
Guatemala,female,6074,6800,51-60,Computer_monitors
Guatemala,female,3151,3700,61-65+,Computer_monitors
Guyana,male,1137,1300,13-20,Computer_monitors
Guyana,male,3848,4600,21-30,Computer_monitors
Guyana,male,2279,2400,31-40,Computer_monitors
Guyana,male,974,1200,41-50,Computer_monitors
Guyana,male,749,1000,51-60,Computer_monitors
Guyana,male,999,1000,61-65+,Computer_monitors
Guyana,female,899,1000,13-20,Computer_monitors
Guyana,female,2722,3100,21-30,Computer_monitors
Guyana,female,1390,1800,31-40,Computer_monitors
Guyana,female,599,1200,41-50,Computer_monitors
Guyana,female,997,1000,51-60,Computer_monitors
Guyana,female,332,1000,61-65+,Computer_monitors
